post,tema,topic
e pokušaj still life jeme igrica definitivno video novu avanturu zove night of rabbit izgleda gotivno jako dobra fazon sajberija dobre longest journey prva pada pamet ,tehnologija,NA
 dođe posla izabere ,tehnologija,NA
pašoni ja skidam never online pogledo skrinšotove deluje ozbiljno jedva čekam pikam ,tehnologija,NA
pašoni ja skidam never online pogledo skrinšotove deluje ozbiljno jedva čekam pikam neverwinter rece ortak nasli glitch igrimada kapiram open beti nabudzili ekstremno brzo smorili prejaki al kaze inace kul igra d,tehnologija,NA
jod izadlo al vaљalo podeliti remek delo gejmerskim delom vukajlije ja raspametiom iako љubiteљ rejsing igara,tehnologija,NA
valja war thunder,tehnologija,NA
jod izadlo al vaљalo podeliti remek delo gejmerskim delom vukajlije ,tehnologija,NA
 mogao pokrene watch dogs igra ce ojebati ojebati,tehnologija,NA
skidajte wot,tehnologija,NA
koj wot ,tehnologija,NA
world of tanks,tehnologija,NA
 grafička kvari mamu ,tehnologija,NA
skinuo ja prošle godine zajebo igram mrzi čekam apdejtuje,tehnologija,NA
metrolast light bolji prethodnog dela ,tehnologija,NA
 metrolast light svidja bolja knjiga ,tehnologija,NA
 metrolast light svidja bolja knjiga knjiga odlicna doduse drugi deo iako stil pisanja dobar lako citljiv prica nekako mlaka tice igara prvi deo svideo obican fps pricom lose odradjena pohvatas citao knjigu drugi deo usavrsio borbeni sistem odradio pricu nazalost drzi iste linearnosti prethodni deo pretpostavljam mana vecine fps ,tehnologija,NA
drugi deo usavrsio borbeni sistem odradio pricu nazalost drzi iste linearnosti prethodni deo pretpostavljam mana vecine fps gotivim linearnost neam pojma inace prvi deo metroa ok pricu citao kњigu skapirao odustao citaњe kњige srpskom prelistao procitao skapirao fascinirani engleskim cak ruska imena koristimo transliteraciju zanemarujući transkripciju užas blagi jednostavno artjom nikako mogao svarim artem ,tehnologija,NA
cak ruska imena koristimo transliteraciju zanemarujući transkripciju užas blagi jednostavno artjom nikako mogao svarim artem pravilo prevodilac šaban prevodilac glavna stvar pogledaš prevodi ruskih knjiga engleski poslednje vreme uglavnom odrađeni srpski iako im jezik manje zajedničkog ruskim našeg prošla vremena genijalnih prepeva jesenjinove poezije izgleda knjige filmove prevodi izdavačev brat strica propali rudarski inženjer,tehnologija,NA
 pravilo prevodilac šaban prevodilac glavna stvar pogledaš prevodi ruskih knjiga engleski poslednje vreme uglavnom odrađeni srpski iako im jezik manje zajedničkog ruskim našeg prošla vremena genijalnih prepeva jesenjinove poezije izgleda knjige filmove prevodi izdavačev brat strica propali rudarski inženjer zapravo jeste pravilo prevodioci dabani citao praceta disksvet obiluju igrama reci tacno vidi razlika prevodu prevodioca prevodioca primer tamni vijalet dejds ti vidi smisao jedno a drugo nekom engleski a jacinu nadem jeziku,tehnologija,NA
brate pravi skroz citao knjigu vidim pise artem gledam ja razmisljam ,tehnologija,NA
 citao praceta disksvet obiluju igrama reci tacno vidi razlika prevodu prevodioca prevodioca čitao talisman kinga npr rečenica originalu have a captain america comic book under my pillow a prevod komičnu knjigu kapetana amerike pod svojim jastukom noviji biser grad grad prevod glasi nogu savijenih ustati užas,tehnologija,NA
 eroue mađijo,tehnologija,NA
hehehe d velika navala blackops sporo skida kome zuri modern warfare mp,tehnologija,NA
piratski daj,tehnologija,NA
postavljanje ovakvih linkova zabranjeno,tehnologija,NA
prerano obradovaste multiplejer botovi only strpljenja jednog dana najverovatnije izađe sledeći deo krajem godine niko kupuje prethodni smaraju pirate gase servere ovom ionako posebno novo a dalje igraju prethodni delovi mw mw fourdeltaone black ops onom bemligakakosezove,tehnologija,NA
 botovima ja igrao provereno ,tehnologija,NA
a jes onom prvom torentu izgleda valja opis izgleda momci teknogods stvarno izbacili loader,tehnologija,NA
 pomogne tražim jednu igricu igrao ak godina ostrvo ostrva atol gradiš infrastrukturu kompletnu aerodrom puteve šatore početku bungalove vile dođeš hotela budžiš hotel luke aerodrom e moru tih igara hotel tajkun pičke materine šanse snađem detalj vam pomogne sabotiraš konkurente hotel mu pustiš pacova sabotiraš aerodrom užasno zabavna igrica nađe dobija pivo ,tehnologija,NA
tropico,tehnologija,NA
 pogledah gejmplejeve serijal,tehnologija,NA
constructor pizza connection hotel giant sim city anno ,tehnologija,NA
sang froidtales of werewolves losa igra radi dva brata drvosece bore protiv vukodlakai ostalih cudovista misije podeljene dane dan sastoji fazefaza planiranja borbena faza fazi planiranja postavljaju razne vrste zamki posto vidi putanja kojom ce kretati neprijatelji kupuje municija oruzije oprema a borbenoj fazi tamane cudovista sama borba odradjena koriste puska sekira sobzirom puska predugo repetira uglavnom poso vrsi sjekirom postoji prica prikazana cut scene ovima animacije prilicno lose kazem skoro nepostojane izgleda strip vokalima odradjeni svemu valja probati igru,tehnologija,NA
dva brata drvoseče dovoljno zaintrigira jedino mrzi giga skidam al videćemo,tehnologija,NA
dva brata drvoseče dovoljno zaintrigira jedino mrzi giga skidam al videćemo ja nemam problem brzinom neta tim bunar dobrih igrica presusio igrao nadjem valja a igrao inace spomenuo a valjalo spomenuti stvorila bolja predstava malopre pomenutoj igri cela poenta igre postaviti zamke a prezivi potamaniti sjekirom ni lako postaviti zamke valja posto cudovista reaguju odredjene zamke mamce im postavljas moras rucno potamaniti a posto cesto napadaju vreme strana moras trcati vamo ti srusili kuce,tehnologija,NA
 igrao night of rabbit ,tehnologija,NA
 nemate jake mašine naročito furate laptopove jedna najgotivnijih nezahtevnih igara potpuna zaraza zaista tera pređe ni kratka ai protivnka zadovoljavajući preporuka ps mb fajl težak,tehnologija,NA
skidao poslednji deo hitmana skinuo skidrow verziju uđem misiju tj želim krenem new game izbaci hitman has stopped working,tehnologija,NA
 igrao metro skidam a čuo loše,tehnologija,NA
 al ti jedna recenzija izaso drugi deo igra meseca sk ja igram tomb raider trenutno odradjena,tehnologija,NA
 igrao desperadosa odradjena robin hud proviron postavio iznad nadjem torent nigde al d govno,tehnologija,NA
dokle ćeš snajperišeš čet jebote,tehnologija,NA
proviron dokle ćeš snajperišeš čet jebote ja,tehnologija,NA
ste igrali neo noir žanra,tehnologija,NA
 star vors ripablik komandopucacina kul oruzjadovoljno zajebanamuzika kevunije zahtevna plus shvatis kolike dzedaji picketine klona dovoljna sjebusvemnogo dobraobrno putai bogami cu ,tehnologija,NA
 zs ladno izašao mortal kombat pc,tehnologija,NA
jeste igram dana mnooogo dobar,tehnologija,NA
skinite hidden source cepamo eno tema objasnio hidden source,tehnologija,NA
 seeeeeeeeri komp saću skinem,tehnologija,NA
 vid krek multiplejer stvarno radi mogli dorganizujemo turnir heks mk ,tehnologija,NA
 skidao igrao max pejna ,tehnologija,NA
pupete ovih čelendza ovom čelendz taveru ja stigo nekog igra tangla otvori tema odigramo onlajn,tehnologija,NA
 tacno sigurno ja stigao ni stotog igram story mode dosta zanimljivo stigao smoke a,tehnologija,NA
 igra tangla otvori tema odigramo onlajn iskreno ti zanimljivije pozoves nekog druga picite istoj prostoriji,tehnologija,NA
dobar mortal sjebaću džojstike ,tehnologija,NA
vid majku mu izašlo pc sjebaću džojstike ja odviko načisto tastatura leži a ionako odradiš stvari recimo pun krug hvatanja zangifom sf navežbaš,tehnologija,NA
e ja skinuo gejm of trouns imo pojma postoji igrica izgleda rpg trećeg lica po gejmpleju videh yt al mrzi instaliram edit gore star wars republic commando jednostavno igrao preporučujem,tehnologija,NA
 onu foru lomis kosti protivniku ti svakim herojem pun krug okrenes,tehnologija,NA
 skidao igrao max pejna jabre tj brat al igro pazi nako msm super akcija otisao daleko keca dvojke sablasno misteriozno ides pucas a prica nako oces dobru akciju igraj,tehnologija,NA
ja skinuo gejm of trouns imo pojma postoji igrica izgleda rpg trećeg lica po gejmpleju videh yt al mrzi instaliram ni nemoj govno igre sklepano mazne kinta,tehnologija,NA
 plašio sale ja gotivim mračne atmosfere priče,tehnologija,NA
e ja skinuo gejm of trouns imo pojma postoji igrica izgleda rpg trećeg lica po gejmpleju videh yt al mrzi instaliram igrao cuo ljudi ,tehnologija,NA
ljudi playstation obavezno odigrajte last of us ja cekam valjda cu ovih dana nabavim ps pozajmciu preciznije izjasnim odigram igru deluje fenomenalno,tehnologija,NA
dajte dobru pucacinu ubi dosada,tehnologija,NA
far cry recimo pomalo smara nekog vremena,tehnologija,NA
 analogni džojstik nbak dovoljan usb font b pc b font font b controller b font game pad joypad ,tehnologija,NA
 dodje iznajmim sony svidja igra journey,tehnologija,NA
makaronac mod digrad tom al možed radid fensi finte služe pecurkice,tehnologija,NA
 dodje iznajmim sony svidja igra journey gotivno izgleda steta pc a slusao muziku igre dobra,tehnologija,NA
kakvo sraњe ti čojstici takvim strelicama znaci dno dna,tehnologija,NA
 torent pes a iole dobrim brojem sidera kamara tpb uglavnom nekim niđe veze jezicima a engleski,tehnologija,NA
 skineš lenguidž pak naknadno spornić,tehnologija,NA
dajte igru imamo abakuse nek zarazna nek strategija,tehnologija,NA
plenc vs zombiz,tehnologija,NA
eo prethodnoj strani valjda starwars pucačina prvog lica predobra a zahtevna ič vrlo ozbiljna zanimljiva preporučujem,tehnologija,NA
manijak skineš lenguidž pak naknadno spornić nači mere odvojeno fala ,tehnologija,NA
 ubaciš odrarovane fajlove maj dokuments inače nalaze ti editor fajlovi pes kapiram lepo piše txt dokumentu al kom jezikunem pojma,tehnologija,NA
 postujem raznorazno pitanje betl net,tehnologija,NA
battle net nalog sluzi wow diablo starcraft,tehnologija,NA
 journey ic svidja volim indie igre cujem muzika odlicna pokupila nagrade ps igraju of war acsencion last of us uncharted d,tehnologija,NA
 suzim pojam dajte stariju voznju kola po gradu po brdimamada po gradu,tehnologija,NA
betl netto ti warcraft original mos igras ljudima neta d,tehnologija,NA
 ja diablo igram mesecima,tehnologija,NA
mafia ,tehnologija,NA
civilization ekspanzijama,tehnologija,NA
metro ,tehnologija,NA
remember isdygqly prilično dobra zasadvidečemo dalje,tehnologija,NA
metro ,tehnologija,NA
starija al svidža penumbra,tehnologija,NA
metro ,tehnologija,NA
trenutno igram bioshock vrište kurve ubiše slušalica,tehnologija,NA
makarone l bioshock infinte infinite uz last of us jedna najjacih igara godine poslednjih nekoliko d,tehnologija,NA
kec ,tehnologija,NA
dal bolji soldier front ava ,tehnologija,NA
papers please beta skinuti sajta autora izašla torentima communist state of arstotzka has ended a year war neighboring kolechia reclaimed its rightful half of border town grestin job as immigration inspector is control flow of people entering arstotzkan side of grestin from kolechia among throngs of immigrants visitors looking work are hidden smugglers spies terrorists using only documents provided by travelers ministry of admissions primitive inspect search fingerprint systems must decide who can enter arstotzka who will be turned away or arrested zaraza pičku materinu ,tehnologija,NA
 dan majku vam ,tehnologija,NA
dajte zanimljivu igricu vazno l strategija arkada pucacina drzi zaokupiranog vreme edit previse zahtevna,tehnologija,NA
 izašao dobar epski rpg godine prošle,tehnologija,NA
sale igraj wow diablo receimo eufrat jedino skyrim cini uskoro ce elder scrols online ,tehnologija,NA
podto tema novitete industriji igara metnuću ovu igru silinom neviđenom peu,tehnologija,NA
nece bolja bf bice ista unapredjenim engineom frostbite pojacan destrukcija dodati novi modovi squadovi igraca commander mod svakako cu preorderujem sledece dve godine igram d tice gameplaya promene sitne,tehnologija,NA
slusaj care najbolji rts skinuti star wars empire at war ekspanzija forces of corruption volis pravis decu protivniku svojom taktikom igre moras imati,tehnologija,NA
najbolji rts ikada commandconquer generals,tehnologija,NA
dobar cq skirmish battle dovoljno grunes dobru odbranu pocnes pravis armadu krenes terorisanje sw eaw malom vojskom doci pobede znas zapravo daju opciju galactic conquest jednom divizijom iznenada sletis planetu zapocnes bitku,tehnologija,NA
tj igra ti daje mogucnost izdvojis dobrom taktikom dobijes bitku,tehnologija,NA
dajte rts gradњe mlinova bradno rafinerija tih muњa zajebane vojne taktike fazonu rise of nations a obimnije novije tražio preporuku pozdrav,tehnologija,NA
tebra probaj age of empires anno fransizu volis svemirske rts igre probaj starcraft probajobavezno company of heroes civilization ti ni dja probaj supreme commander age of mitologyekspanzija titans volis duge borbe igru oprobavanje svih mogucih taktika probaj igru ja pomenuo eto,tehnologija,NA
medieval total war ubedljivo najbolja strategija ja igrao ikada dobra men of war anno najbolji link torrenta stavi ja tražio ranije nikako mogao nadjem radi,tehnologija,NA
ja tipa american cossacksprvi dio drugi govno al numem nadjem valja,tehnologija,NA
 jednom divizijom iznenada sletis planetu zapocnes bitku definitivno mislis dobru igru ja pricam generalsu kina ameri siptari,tehnologija,NA
puppetmaster najbolji rts ikada commandconquer generals najbolji rts trojkaal ukinuo kockastoglavi ,tehnologija,NA
fala probaću ,tehnologija,NA
 trka ka nid spid nadogradњom kola sraњa prezahtjevna gomna,tehnologija,NA
probaj grid,tehnologija,NA
aj vala,tehnologija,NA
rome izašla al čuo izuva,tehnologija,NA
 trka ka nid spid nadogradњom kola sraњa prezahtjevna gomna carmaggedon jeste praistorijska izuva,tehnologija,NA
arma iii nevezano trke,tehnologija,NA
saints row dobra prica humor odlicna zanimacija dubstep gun puska izbacuje crne rupe lik d abude musko zensko debeo mrsav odeca obuca skroz po izboru ,tehnologija,NA
rome izasao ovih dana valjda dobrog linka skidanje a ja pokusavam skinem splinter cell blacklist torrent uzasan prelazi kbs,tehnologija,NA
 nađe dobar link torenta rome postavi ,tehnologija,NA
 dobrog linka ja skinuo dana radi najnormalnije war rome ii reloaded thtml nekom radi krek skinite skidrova ,tehnologija,NA
 care kralju legendo fala ti bratu d,tehnologija,NA
miloše ubuduće nađeš probaj slovenački sajt siduj skineš uglanom download većini slučajeva prebrz ide redovno mb ,tehnologija,NA
skino fifu demo kida igrica,tehnologija,NA
aj dajte igricu srednjevjekovnu mačevi sranja fazon princa persije first face strategija pun zahtjevna laptop,tehnologija,NA
mount blade ninka elem skinuo mas efekt keca skoro delu biram planetu moram uđem galaksi mapu zabode crno bleji imali љudi problem nekih bag fiksova po netu al rade oba probao problem,tehnologija,NA
igrao davno rešenje drugi krekne droga nađem link edit skini odavde krekuj,tehnologija,NA
