"post","tema"
"Jel oće teletina da povuče buđ od sira?

Hoće samo ako stoje dovoljno dugo zajedno, i to na toplom. Ukoliko ih spremaš na razumno blagoj vatri, teletina će, sočna po svojoj prirodi, povući onu laganu i plemenitu notu dekadencije koja odlikuje dobro odležalu gorgonzolu, i to će biti zanimljiv spoj: nežna teletina, surova biljno-nekrofilna gorgonzola. Kao život i smrt smešani u majstorskoj lirskoj pesmi.
Упао ми монокл у шампањац!

Pa izvadi ga, ali nipošto ne hvataljkom za dinstane potočne rakove sa prepeličijom džigericom i livadskim šampinjonima, mon ami!","drustvo"
"Hrskava žaba... :)
Finest baby frogs, dew-picked and flown from Iraq, cleansed in finest-quality spring water, lightly killed, and then sealed in a succulent Swiss quintuple smooth treble cream milk chocolate envelope and lovingly frosted with glucose.
http://www.youtube.com/watch?v=Dy6uLfermPU","drustvo"
"danas ce biti nesto posno.ja dosao iz grada,nema nista posno,tacnije nema nista za klopu,pa sada kuvam krompu.pokusacu neku krompir salatu da spravim.","drustvo"
"Посно. Али Цар има решење и за пост у виду алве.","drustvo"
"KAKAV SI TI SRBIN KAD JEDES ALVU NA BADNJI DAN??!","drustvo"
"@Yeahbatch:

Po stoti put vama Srbijancima moram reći da me vrijeđate. Ne postoji burek s jabukama, nego pita sa jabukama. Samo je pita sa mljevenim mesom burek, ostalo su pite. Dakle, sve su pite pitice, samo je burek pitac - alfa mužjak. I da se to više ne ponovi :-)","drustvo"
"ША Е БИЛО??? ША МЕ ГЛЕДАШ???","drustvo"
"Jope bi se on svađo sa mnom. A šta ti fali, samo se u govno ne gleda.","drustvo"
"Nismo srbijanci već Srbi! Ej!
Za doručak ajvar, za ručak podvarak ili prebranac (ko prvi ugrabi podvarak, drugom ostaje prebranac, inače oba jela izvađena iz zamrzivača) a za večeru riba (sardina, tunjevina šta ko voli)","drustvo"
"Burek ću danas, mrsko mi je kuvat. Pomalo sam postio zadnja dva dana, računam da sam odužio.","drustvo"
"govno s mlekom,mada ćale veli da mleka nema..","drustvo"
"Nemate ideja, ič.
Saće da dođe jedan član da vam objasni šta je fensi a šta ne....","drustvo"
"E baš neću.","drustvo"
"Samo posno, samo posno. Beli suljpa, riblja corba, riba, itd.. A kada padne mrak. OMRSIS SE. Lepo moj deda kaze '' Kada padne mrak, jedi slobodno. Tada Bog ne vidi'' lololo
Naravno, prase se pece, u dvoristu.","drustvo"
"Ipak nisam burek. Bio kod roditelja na ručak: riblja čorba, prženi krap, ukljeve, girice i pastrmke, brodet od krapa, gravče na tavče i priganica sa medom i orasima. Ne mogu disat.","drustvo"
"Večera nam je glavni dogadjaj jer su neki spavali, neki radili... Losos, spanać, integralni pirinač i salata od krompira.
Mmmm..baš je bilo dobro.","drustvo"
"Uh, mmmmmmmmm","drustvo"
"Šta je jebena priganica?","drustvo"
"http://vukajlija.com/priganica

tijesto prženo na ulju, kao mekika. pravi se u svim veličinama.","drustvo"
"Uštipak?","drustvo"
"tako nekako.","drustvo"
"Samo bolje, na svoj nacin... Mmmm, mozda bi mogao za koji dan da ih jedem, sa kajmakom ili pavlakom...","drustvo"
"Moram na proleće da probam (čitam neke dekadentne-snobovske postove, pa ajd' i ja das' pridružim, heheh :))) pohovan cvet bundeve; kaže mi kuma da to u Italiji jedu ko ludi. Sad- da li sa pršutom ili bez (ja ću bez), al' ima da probam pa da puknem. Nemam pojma kako se to ""jelo"" vabi, al' za mene -sadašnju vaku kuvaricu- nema zime! :)
Danaske za ručak samo prebranac troprdac,pržena riba, čorba od barenog povrća. Istresla sam kreativnost na slavi, danas samo regularno.","drustvo"
"Gogo, ja sam pohovala cvet bundeve pre par godina. Na nekoj televiziji je bila neka emisija o kuvanju koju je vodila neka Italijanka, ona mršava skroz kratko ošišana, ne sećam se kako se zvala. E, kod nje sam to prvi put videla. Emisija je bila u sred zime i nisam mogla da dočekam leto da to isprobam. Cvetove sam punila sirom i nekom pršuticom, bilo je baš MLJAC!","drustvo"
"Eee, to, Nato! Ima da puknem dok ne probam, al' to traje već par godina-uvek zaboravim kad treba to čudo da se bere. :)
Prvo mi bilo ono-phahahahaha, pohuješ cveće, ahahaha!! Međutim..sad sam totalno drugojačija po mnoooogim pitanjima, tako da... :))","drustvo"
"Sutra pravim nešto što dugo nisam načinio za Božić. Mater u mene je Irkinja; Irci ovo prave pretežno za Patrikdan, al evo za raju odmah:

Gicina krmenadla (čitava komadina mesa, bez rebara, a ne ona šniclovski izrezana na komade) se izbuši nožem, kroz nju provučeš suvu domaću kobasicu, staviš to u vatrostalnu posudu.

Preko toga nabaciš po kile napola skuvanog graška i pravac u rernu po sata na 220 celzijusa. Isječeš i serviraš, a u svakom odresku imaš kolutić kobaje koja se napila soka od pečenja. Služi se s jogurtom ili kiselim mlijekom, može se zalediti i koristiti i nakon mjesec dana.

 Nadam se da sam približio kako sve izgleda i da mi se neće štucati materi zbog navedenoga poguziluka.","drustvo"
"Е, а знате шта је ирско добро? Сад ће можда селтик да каже како није то то, али ја имам овај рецепт за ариш стју. Прво узмеш сецкане крупније коцкице телетине па их оставиш да стоје пола сата у уљу, а затим их уваљаш у мешавину брашна, соли, бибера и туцане љуткасте паприке. Затим их бациш на врело-врело-врело уље и пржиш, али тако да мало загоре, да се по шерпи одоздо ухвати помало загорели слој. Кад је полуготово, убациш велику исецкану велику главицу црног лука и неколико изгњечених ченова белог. То се онда динста на тиханој ватрици, и кад је лук напола издинстан, додаш мешавину пелата парадајза (ако немаш, онда ставиш кечап, или бланшираш парадајз па га исецкаш) и воде. Кад је и парадајз готов (а то је брзо), извадиш све из шерпе, а шерпа остане загорела мало на дну, од оног почетног брашна и меса (али не сме да буде много, само мало). Ставиш месо, лук, парадајз у ватросталну чинију, а загорелу шерпу натраг на ватру. Лукавство: сипеш четврт литра црног пива у шерпу и на благој ватри чекаш да се пиво карамелизује, а истовремено покупи оно загорело са дна шерпе. Наравно да је најбољи Гинис, али и никшићко чини посао. После неког времена стварно се направи нека полужитка смеса. Кад више нема трагова загорелог, са смеса почне да баца оне бућ-бућ мехуриће, скинеш то са ватре. Оно месо и лук и парадајз у ватросталној помешаш са две-три шаргарепе, исецкане на ситне колутове, да се равномерно распореди. То све прелијеш карамелизованим пивом из шерпе, и ако нема довољно, долијеш још мало црног (мада сувише пива може да загорча цело јело, мораш бити пажљив). Све то утуткаш алуминијумском фолијом и спакујеш у рерну на двеста степени да се крчка неких два до два и по сата. Резултат: келтски оргазам. Али занимљиво, кад изнесеш то на сто, не иде црно пиво уз то. Ваљда је сувише пива у њему већ.
Едит: Наравно, солиш и бибериш по жељи. Може и вегете, мада је чистији укус без ње. Може се ставити и першуна по површини пре сервирања, али мени першун убија онај фини мирис белог лука.
И нисам сноб. Волим да једем.","drustvo"
"Neću kritikovati; kad bih gledao original recepte i 'je li to to', cijelu platu bih potrošio na jedan ručak. Jedino što obavezno oba luka idu prije mesa i oni treba da malo zagore, a ne meso. Ipak, probaću i ovu varijantu, ne zvao se ja Lorimer (a i ne zovem se tako).","drustvo"
"Jedino što obavezno oba luka idu prije mesa i oni treba da malo zagore, a ne meso.

Pa više zagori ono brašno okolo nego meso... A sad, to za zagoreli luk ne znam... Učio sam od posrednika, a ti na izvoru... Ako imaš link za neke dobre irske recepte, pošalji mi, ja redovno spremam nekoliko irskih jela, naročito često keltsku čorbu sa vinom, želeo bih da proširim jelovnik.","drustvo"
"Puno jela znam onako iz glave, a detaljnije recepte šaljem čim nađem nešto dobro iz olinjalog starog kuvara (recepte ručno pisala prabaka Siobhán, prije nekih 100 - 120 ljeta).","drustvo"
"Uuuuu, Siobhán... Right from the source!!!! Možeš i fotografisati pa poslati, ako je na engleskom.","drustvo"
"Ne znam za vas, al ja danas ručavam PRASE!","drustvo"
"И нисам сноб. Волим да једем.

Naravno da nisi, nego si gurman.  I ja sam.  Ali, bilo je malo nekog finog, namernog preterivanja i sprdnje u tom postu, koje me navelo da se tako izrazim. :)
Praštaj ako te uvredilo. Nisam imala nameru da izazovem negativne vajbove.","drustvo"
"Ali, bilo je malo nekog finog, namernog preterivanja i sprdnje u tom postu

Naravno, ta priča je u sebi imala pola ozbiljnosti i pola autoironije. Bez veze, šalim se na sopstveni račun pred ljudima koji me ne znaju, a i bez velikog izgleda da će shvatiti šalu... Važno je da je meni smešno :)","drustvo"
"Имам срнетину неку, ено је спава у пацу, сутра правим гулаш има да се обнезнаним.","drustvo"
"Nemam pojma. Idem na rođendan kod zeta, valjda će da bude nešto...","drustvo"
"Natnat
Nemam pojma. Idem na rođendan kod zeta, valjda će da bude nešto...

Ostalo je valjda nešto od božićne trpeze, lolo!","drustvo"
"Danas neki kupus. Ako bude slatki, bežim iz kuće urlajući, ako pak bude sarma verzija, ima sve sam da pojedem.","drustvo"
"Grah iliti pasulj.","drustvo"
"SARMU","drustvo"
"zakuvava se neki pasulj.bice robije.ne jedem pasulj od nove godine.prestao sam.kada jedem,puno bara u meni zeli napolje.kuvacu neke spagete,a prelicu ih bogtepitajcime.","drustvo"
"Ko jede svinju u sate sitne, rizikuje da zove telefon hitne. Nisam živ...","drustvo"
"Ko jede svinju u sate sitne, rizikuje da zove telefon hitne. Nisam živ...

Isto. Sinoć sam u 11 pojeo pola kile dobro zasoljene svinjetine, oko 1 mi se pilo pivo, komada dva, i čitavu noć se prevrćem k'o Karađorđe u grobu na dan gej parade. Jebem ti krme od čojeka.","drustvo"
"čitavu noć se prevrćem k'o Karađorđe u grobu na dan gej parade.

E, što su ti ljudi...bolje ženu da si prevrtao.","drustvo"
"E, što su ti ljudi...bolje ženu da si prevrtao.

Prevrtao sam je pre tri dana, što po mom iskustvu implicira i da ne pomišljam da pokušavam u narednih 11. Two week rule lolo","drustvo"
"Prevrtao sam je pre tri dana, što po mom iskustvu implicira i da ne pomišljam da pokušavam u narednih 11. Two week rule lolo

Leti jednom, zimi malo ređe?","drustvo"
"Leti jednom, zimi malo ređe?

Jest bogami. E, to, zato se ja i uralski beskućnici najviše radujemo ljetu gospodnjem. Jednom, ali se broji i to.","drustvo"
"Prasetinu, krmetinu ili svinjetinu. Od Badnje veceri jos.. Na nos izlazi.","drustvo"
"ne znam","drustvo"
"Pohovano pileće belo meso.","drustvo"
"špagete","drustvo"
"Ovde postoje nekakvi kamiončići koji peču piliće i prodaju ih čas ovde čas tamo.
Sad sam prošao pored jednog takvog, mrtav gladan, piletina je iz njega zamirisala najlepše na svetu, a mene samo uhvatilo gađenje kad sam pomislio na jelo.

Gladan sam a gadi mi se bilo kakva hrana.","drustvo"
"E moj Kurde. Nesto se cudno sa tobom desava :)","drustvo"
"Zaljubio se.","drustvo"
"Ma to odavno, a sad sam se nekako zgadio samog sebe. 
Nikada nisam bio ovoliko debeo. Nisam navikao na to da sam ovakav i muka mi je.","drustvo"
"Ja sam gadan, a gladi mi se pile!
Šalim se, žimi, biće neka svinjetina.","drustvo"
"Ja sam gadan, a gladi mi se pile!

lololo

Ma to odavno, a sad sam se nekako zgadio samog sebe.
Nikada nisam bio ovoliko debeo. Nisam navikao na to da sam ovakav i muka mi je.

Polako Kurde. Sve ce to narod pozlatiti ;)","drustvo"
"http://www.sensesofcinema.com/wp-content/uploads/images/07/44/taxidermia.jpg
Мислиш повратити?","drustvo"
"Ja sam gadan, a gladi mi se pile!

+1000

Preimenovati temu!","drustvo"
"Pa da idem da kupim jedno i prepričam vam kakvog je ukusa i tako to?
mislim, ako vam se baš-baš jede...","drustvo"
"Idi slikaj onu kućicu ako te nije blam :)","drustvo"
"Kuruze i mlijeka.","drustvo"
"Štas ti navalio na taj kačamak k'o nezdrav?","drustvo"
"spagetiz","drustvo"
"Смото сира и сува меса у шницлу и испржио. Прекино се!","drustvo"
"Evo recepta, obećah Valdemaru, a i ostalima neće nauditi.

                 Goveđe pljeskavice u marmeladi od luka

Sastojci:
20 pljeskavica (prvo napraviti 20 kuglica veličine teniske loptice, svaku kuglicu spljoštiti u pljeskavicu debelu 2 cm) 
zreli čedar sir rendan na tanke prozirne šnite
4 glavice onog ljubičastocrvenog luka; 2 kašike maslinovog ulja
2 kašike šećera; 2 kašike crnog vina, 2 kašike sirćeta
50g suvog grožđa; 2 prstohvata cimeta 
1 kašika maslaca

1.  Peći pljeskavice dok ne budu lijepo pečene u sredini (8-10 minuta) i servirati ih na široki tanjir da se malo ohlade i stegnu.

2. Napraviti marmeladu: isjeći luk na kolutove i pržiti na tihoj vatri na masl. ulju, 15-20 min. da omekša, ali ne da bude premekan!

3. Sve ostale sastojke osim maslaca dodati u posudu i krčkati 10 minuta, povremeno promiješati. Skloniti s vatre i dodati maslac; miješati brzo i čim se maslac rastopi, preliti ovu marmeladu preko gotovih pljeskavica, a preko toga staviti tanke šnite čedar sira.  

4. Ako ostane višak marmelade od luka, staviti u teglicu, pokriti najlonom i onda staviti poklopac, može stajati u fridžu 2-3 sedmice.

P.S. Meni sa čedarom nije ispalo lijepo, sa edamerom je to to. 

Evo vam i friška slika:

http://img822.imageshack.us/img822/838/pljeska2.jpg","drustvo"
"Kurde, baci se na posao :)","drustvo"
"Evo recepta, obećah Valdemaru, a i ostalima neće nauditi.

Goveđe pljeskavice u marmeladi od luka

Ovo mora da je odlicno!","drustvo"
"cevape u lepinji sa dosta ljutog...onako madjarski ljutog","drustvo"
"Sarma od Božića još traje ...","drustvo"
"Пасуља, да се прочистим од суве, чмарозапушавајуће хране у протеклим данима...","drustvo"
"Sarma od Božića još traje ...

Kako? Moja je nestala odma.

Mislim da danas ima kiseli kupus. Uh.","drustvo"
"http://www.dodaj.rs/f/2d/Yj/25YZIlY8/img0568.jpg

Malo šangarepice,kupusa,krompirića ...","drustvo"
"danas PASULJ sa kobasicom","drustvo"
"Goveđe pljeskavice u marmeladi od luka

su dva kila mesa ne može bit loše. odlično izgleda.","drustvo"
"Kiseli kupus. Udri!","drustvo"
"krem supa od sampinjona, a evo smuckao sam i recept za mlade entuzijaste :)
https://www.facebook.com/media/set/?set=a.271211343005541.62021.100003500323894&type=1&l=ae49d35703","drustvo"
"E nasmeja me lepo! :-)))","drustvo"
"jel recept los ili sam samo ovako duhovit? :)","drustvo"
"Ajde profesionalac sam, pa da ti objasnim.

Supa se zove soupe crème champignon zato što je od krema(pavlake za kuvanje) i šampinjona. Mogu da ti dam recept, pravi. Izgleda ovako:
http://www.vegetarismus.ch/heft/2010-3/images/Champignon%20Cremesuppe.jpg

Mora da bude totalno neprovidna i puna krema. Šampinjoni su sitno seckani ili pasirani a ostavljaju se komadi samo za dekoraciju.","drustvo"
