post,tema,topic
 odakle mu ideja ni pred ovu upravo završenu sezonu niko smeo tvrdi švaba sigurno uzme treću uzastopnu,sport,1
 ode hamilton meklarena jaje,sport,2
mali odličan vozač precizan apsolutno posvećen a bogme vrlo iskusan upravo poslednje dve trke pokazao ume ti uspesi ni nezasluženi velik on potencijal a najveća mu prednost mlad prostora nadogradnju alonso kimi baton pomalo veterani ovoj priči smeju potceniti ni pod razno računica spominje ekipa red bula superiorni cele sezone najmanje talasanja a drugom delu zablistali vrhunska ekipa najjača eto treću godinu a suvišno spominjati finansijsku osnovu poklopilo vidim razlog budućnosti dodje nekog sunovrata fetel prestane vrišti postane bar podnošljiv,sport,1
 razumem hejtujete fetela uopšte loš vozač brz auto vozi hamilton muda vozi agresivno jednostavno pametan stane taktiku kidiše a puta koštalo iako zgotivio vremenom opasno zamrzeo onog nameštanja glokom uzeo masinu titulu ide razmišlja po svaku cenu kidiše lud fetelu poklonjeno izborio gomilom problema prvi kraju mnogi odustali on pored klupskog kolegu bukvalno gleda sjebe svakoj trci alonso masu radio omogući alonsu lakšu vožnju hejt prema fetelu a titulu dženson baton ej baton prosek nad prosekom titulu fetel svakako zaslužuje kobajaši zaslužuje makar uspeo uzme titulu svemu dobra sezona velikih vozača šampiona najveći povukao kimi izkobjašnjavao stvari suštini navijaću kimija sledeće sezone gotivim masu fetela alonsa hamiltona nek interesantna de ćeš ,sport,1
httpwwwcdmmesportostalisportoviferarismatradajefetelovatitulaneregularnavideo,sport,1
opasno zamrzeo onog nameštanja glokom uzeo masinu titulu au tad ispizdila,sport,1
brm brm,sport,1
tucani ni govora naqmeštanju hamiltonove titule brazilu glok stazi gumama suvo hamilton promenio gume mokru stazu a sigurno sećaš kiša uveliko padala glok tada otišao boks želeo ostane bodova svakako dogodilo uzevši obzir mu vremena trebalo odradi zamenu guma izgubio pozicija pišete ovoj temi očigledno pratite temeljno formulu svakako znate edit zaboravim vezi vebera on sigurno pokučava skenja fetela uostalom seti turske koga tada ušao bolidom izazvao izletanje obojice staze,sport,1
auu fetel stvarno pretekao pod zutom zastavom negde pocetku trke lepo vidi a izgleda niko sudija ferarija primetio sumnjivo brale vrlo sumnjivo,sport,1
konzervo verujem že išta suviše kontroverzna odluka međunarodnu automobilsku federaciju ferari prolaz titula ostaje fetelu,sport,1
 ja fer zavrsili trku safety carom a desilo pocetku trke zajebao zajebao ,sport,1
 ferarija odmah trke oglasili povodom rekavši pomislili pitanju žuta zastava priznali pogrešili e žabari ,sport,2
gonzo brate razumem ja izjava timo gloka jasna normalno pustio hamiltona pređe ikakve borbe draže ja on uzme titulu on prijatelj tom fazonu tog trenutka prestao pratim formulu redovno sporan momenat glok ogromnu prednost odjednom naglo počeo gubi no nebitno glok jeste a oper veber jednostavno prežali fetel prvi vozač tima situacija poneo timski oduzmu titulu naknadno pojeli čudilo obzirom vrlo čudne odluke alonsu išle ruku ponovim uzmi kimi f titulu ,sport,2
 odgledao svaku trku makar poslednjih pet godina složim tiče vebera činjenica veber bod prednosti odnosu fetela šampionatu čini četiri trke kraja red bul odlučio suprotno svakoj logici forsira klinca namerno urađeno pošto priča red bul austrijski tim a fetel nemac spominjem ogromnu potrebu nemaca ponovo nekog jaja vozača formuli zapenili tim umalo izgubili titulu godine ostalom fetel pobedom abu dabiju poslednjoj trci osvojio titulu došao po prvi put sezoni vodeću poziciju šampionatu fetel sumnje dobar vozač čitava priča red bulu previše podseća šumahera ferari tom razlikom šumaher došao ferari veliko ime formuli fetel instant varijanta tiče sezone uzeo titulu prosto moralo desi po svaku cenu,sport,1
 pratim formulu specijalno jedna stvar zanima pred svaku trku komentator objašnjavajući izgled staze sl kaže staza teška mjesta moguće preticanje vidim fetela ladno pozicije dođe trećeg mjesta obilazeći vozače izpičke bolida sklanjaju prođe čoek šanse dobar vozač isti razlika kojeg sponzori guraju jačoj ekipi osvaja kimi spada on ćaća,sport,2
šalabajzeru generalno fetel veoma brz bolid najbrži šampionatu mu problem pretiče vozače slabijim timovima odmah oduzmi dva bolida ekipe toro roso mlađi brat red bula mu bukvalno sklanjaju čitave sezone fetel situaciji probija poretku protiv bolida toro rosa morao trudi vernje rikardo mu kulturno uklonili puta,sport,1
jebemliga onoj stazi dugačkim pravcom hamilton pravio prednost nad fetelom pravcima jasno sklanjaju valjda tolika razlika bolidima,sport,2
brate bolid prednost pravcima odnosu drugi bolji krivinama gleda iskoristi a razlika bolidima tri najbolje tri najlošije ekipe ti četiri sekunde po krugu ,sport,2
e sekunde po krugu smetnuo uma prevelika razlika bolidima,sport,1
 razlika tolika između svih bolida,sport,2
gonzo pretenciozno reći sena najbolji vozač ikad ,sport,2
 ja kažem sena najboљi ikada uz њega francuz al en setim zove,sport,1
alene oprosti ,sport,2
 tiče jeste iako gledao fanđa stjuarta laudu druge brazilac niko drugi iako najviše osvojenih titula onakvu strast brzinom hrabrost ponekad graničila fanatizmom niko apsolutno niko zahvaljujući seni zavoleo meklaren prvo video nekih devet deset godina gledao prvu trku formule senina žuta kaciga crvenobeli meklarenov bolid reklamom marlobora rodila ljubav ,sport,1
matori pitam ja vreme pratio ovako vi iako klinjo večeras udjoh čitam čemu formuli trenutno radi pošto praćenje svelo aha pobedio hungaroringu alonso ok vidim ti razumeš a pretpostavljao gledao ludog brazilca cenim gledao dokumentarac preporučujem slučajno nisi ,sport,2
prost sena najveće timsko rivalstvo ikada formuli čini dvojica pobedili trka šampionatu klasa odnosu ostatak karavana vozeći varam bolid mp trebalo model pitanju,sport,2
httpwwwyoutubecomwatchvuilubadxik,sport,1
gledao yutubu komp sjeban skinem neta svakom slučaju film neverovatan,sport,1
 ovoga ceniti šumahera iako voleo suviše prljav vozač ovom klipu pokazao cenio senu httpwwwyoutubecomwatchveoqjycwglde,sport,2
interesantna stvar tom filmu saopštena strane seninog menadžera a razbio mit sena kišni vozač naime sena mrzeo vozi po kiši navodno bojao medjutim opsesija prema bržim prolascima kroz krugove napravila famu sena perfekcionista inovator ekstremno talentovan vozač definitivno ikona ovog sporta,sport,1
cenim gledao dokumentarac jebeno dobar dokumentarac,sport,1
prilično davno pronašao podatak sena valjda važi najbržu moguću reakciju startnom semaforu zaboravio iznosi brojkama,sport,2
httpwwwyoutubecomwatchvolsysjoik,sport,2
e a zove dokumentarac seni odgledao po torentima youtubu,sport,1
tucani drugi link ti dokumentarca prošle godine a prvi dokumentarac pravo pobedu ti dokumentarac prošle godine prevod dosta portugalskom sigurno oba filma skinu torenta httpwwwyoutubecomwatchvwlrpmfgq httpwwwyoutubecomwatchvftoqlq,sport,1
fala gonzo baciću potragu noviji našao titlove a stariji morati gledam jutjuba,sport,1
 starijem delove portugalskom jebi nećeš razumeti ti generalno pokvariti užitak ,sport,2
 dokumentaraca odgledajte fandju skroz drugo vreme npr vozili pojasa httpvimeocom,sport,1
 jeste veze naslovom teme film srca preporučujem takoreći dokumentarac trci časa le mana priča skoro nebitna stari dobri stiv mekvin odradio solidno ulogu a scene piste maestralne,sport,2
gledao davno alkaloid eto odlične ideje podsetim,sport,2
httpwwwyoutubecomwatchvwahsnustcsfeatureplcp,sport,1
hahahahaha sele sunce mu ti dao iskopa ,sport,1
eeeeeeee ,sport,1
 words wisdom of kimi ahead of kimi raikkonen’ comeback prior start of season we ran a feature compiling finn’ best quotes after twenty races – which included memorable victory in abu dhabi – we take a look back at what raikkonen said in … “usually have a new car here every year so it’ a big surprise” – australia “it’ same – except amount of titles he’ won” – china on sebastian vettel “ arrived in china on thursday morning so arriving a european race on thursday morning is no different really” – spain when asked about whether travelling a european round is more favourable q what did tell finnish viewers just now kr it’ mothers’ day in finland q so happy mothers’ day kr yeah had nothing else say finnish viewers “did see what f just happened” – monaco grand prix when sergio perez cut in front of raikkonen at pit entry “ only need race guy wins so wouldn’t put money probably use it something else” – europe when asked who he’d put money on title “if it’ wet it’ wet it’ same everyone” – britain when asked about how expected rainfall could affect running “ am doing my best” – british grand prix “makes no difference my weekend if there’ or a hundred thousand” – on finnish fans at hungarian grand prix “ know what am doing” – belgian grand prix when informed he is fighting michael schumacher “so give full power then give full power” – belgian grand prix when told push last few laps “nothing keeps awake have ability sleep well wherever am” “’m type of a person who is scared of something if something is going happen it’ meant be way” “but whoever has most points at end of year deserves win championship if happens it’ a good thing us but if it comes a win or without don’t care” – singapore when asked about elusive win “ always said ’m desperate formula when feel like doing something else will” – singapore when asked about his future plans “ spun” – japanese grand prix qualifying “ don’t care about others” – japanese grand prix qualifying “yeah actually am if it’ same as it is in europe like it but know have no experience yet of local food” – india when asked if he is a fan of indian food “ team did need tie up blackmail a photo album unlike certain other contracts may have seen sign recently was necessary on this occasion” – on signing a new deal “leave alone know what ” – abu dhabi grand prix when informed of gap back fernando alonso “yes yes yes yes am doing it all time don’t have remind ” – abu dhabi grand prix when reminded warm tyres behind safety car q kimi – your first victory since belgian grand prix tell us about your emotions at this time kimi raikkonen much really q people want know how amazing it is win a grand prix tell us kr last time guys was giving st because didn’t really smile enough “’m happy but there’ nothing jump around about” – on his win in abu dhabi q “kimi how special is it be first driver win lotus since ayrton senna in kr “it’ a long time them guess” “ sure we’re going have a good party today hopefully tomorrow when we are feeling after a long night we will remember how we feel” – on what he’ll after his abu dhabi win “as long as manage get myself next race think team is happy try get home at some point” – abu dhabi “’m so stupid cannot remember what ’m doing it’ a normal thing they are just trying help know what ’m doing will ask help if need it it’ first time it won’t be last time it’ been many times other teams also but they are all there help try put in best position” – on abu dhabi radio messages “ think whoever scores most points will get it deserves it” – usa when asked who will win championship “ don’t care if am second fourth or th we are here try win it really doesn’t give anything if am third or fourth don’t care if have go fia prizegiving but it doesn’t really give anything am here try win if finish third or fourth it doesn’t matter if ask someone after five years in f who was second or third it would be same it makes no difference it looks maybe better on paper but in reality it doesn’t mean anything” – on his finishing position in championship “where went off can get back on track by going through support race pitlane but have go through a gate know this as did same thing in gate was open year somebody closed it this time next year ’ll make sure it’ open again” – on running wide in brazil,sport,1
promenite naziv teme,sport,2
pričaj ti nekome drugom niko ti brani cimetašu ,sport,1
smirite jebo patak iskopaćemo nekog drugog vozača ,sport,1
httpwwwyoutubecomwatchvwphmmcir ja iskopao ovoga,sport,2
ah takuma sato najveća kamikaza formule al dobar vinklu,sport,2
 bar navijao postojali,sport,1
pričaj ti nekome drugom niko ti brani cimetašu mislio podtovalci lika dela ledenog kome drugome pricam kace koe jedini formulad vredan pomena ,sport,1
takoe d,sport,1
httpsphotosbakfbcdnnethphotosakashnjpg,sport,2
httpfimgcicompicturescmsjpg zatvora izlazim ulicom setam vozim mercedes devojke gledaju kazu ah ah on ja cujem,sport,1
ajde oživim temu počela predstavljanja bolida ekipa predstojeću sezonu meklaren mp httpenespnfcompicturescmsjpg pol di resta bolid vjm httpenespnfcompicturescmsjpg skuderijin f httpenespnfcompicturescmsjpg poslednji lotus e jedini zadržali polomljen nos prošle sezone httpenespnfcompicturescmsjpg,sport,2
 zadrzali polomljen nos lotus odlucio zamaskira novodozvoljenim poklopcem tastine ua lotus dodali crvenu boju bolid jak onako crnozut,sport,1
 editujem gore post novi zuber c promenili sumu osnovnu boju bela siva izgleda onako moćno podseća meklaren httpenespnfcompicturescmsjpg,sport,2
jeste mocnije izgleda ovako jeste steta ovako podseca meklaren imali najruznijih bolida prosle godine morali urade znas dalje partnerstvo celsijem vidim nigde grb,sport,2
che nigde video imformaciju čelsija sećam ugovor važio prošlu godinu baciću info čim saznam ,sport,2
 prestignem gonza d rb httpwwwbnetnewspicseaddorigjpg edithttpanswersbettorcomimagesarticlesthumbsextralargeredbullracingtolaunchformulacaronfebruaryformulanewsjpg edithttpspbstwimgcommediabclmmceaajjpg,sport,1
 prestignem gonza d leba usta uzimaš lololo trebao ubaciš fotku strane lepo vidi,sport,1
mercedesov w httpwwwffanaticcoukwpcontentuploadsimgxjpg httpwwwffanaticcoukwpcontentuploadsmercwbxjpg httpwwwffanaticcoukwpcontentuploadsmercwxjpg,sport,2
novi keteram ct httpenespnfcompicturescmsjpg toro roso str httpenespnfcompicturescmsjpg marusija mr httpenespnfcompicturescmsjpg,sport,1
 mercedes izgleda predrkano,sport,2
trenutno toku prvo zimsko testiranje herezu doduše testiranja daju pravu sliku mogućnostima ekipa bolida,sport,2
httpwwwyoutubecomwatchfeatureplayerembeddedvgambetpuy,sport,2
kimiiiiiiiiiiiiiiiii,sport,1
jošmalopasaće jošmalopasaće,sport,1
bog mazo kolko vlage kimi proizvodi po vukajliji ,sport,1
jošte dan ,sport,1
zaboravio stavim fotke poslednjeg predstavljenog bolida vilijams fw httpenespnfcompicturescmsjpg drugog ugla httpenespnfcompicturescmsjpg,sport,1
bog mazo kolko vlage kimi proizvodi po vukajliji rad matori jajca ovlaže vidim ja oduvek pricao ja gledam formulu ja gledam raikonena zakuca sudari pojebe bolid prestajem gledam trku interesantna periodu vozao kolca pauzirao formule postalo nezanimљivo monotono ,sport,1
ma kimi kralj formula golo govno ,sport,1
 ovih sezona realno vredno gledaњa,sport,1
gonzo dan gledam utakmicu celsi vs drugi tim vidim reklamu onim futurama svetlecim reklamama terena zauber ef tim znaci roman ulazi mala vrata inace ferari obecava bice zanimljivo gledati dzesi ovens vozi naciste dzesi ovens a izvinjavam dzesi umro iljadudevestoosamdesete kul renoov bedz vilijamsu odradjen nekako neupadljiv smor svaka sezona kojoj ferari dobar leprikone tice ovih sezona realno vredno gledaњa gledao svih sezona sumijeve dominacije a meklarenov vilijamsov period neprikosnovene superiornosti kazem upravo poslednja sezona najbolja tih dvadesetak odgledao zivotu,sport,1
